archivo,lsm_spacy,lsm_liwc,grupo
01-518_SOUT_vs_KENN,0.8828061680889697,0.93,SCOTUS
01-518_SOUT_vs_WALL,0.8368225655485538,0.82,SCOTUS
01-518_STEV_vs_SCAL,0.7920643864629506,0.89,SCOTUS
01-518_STEV_vs_KENN,0.8695414268539393,0.89,SCOTUS
01-518_STEV_vs_WALL,0.7904319383006236,0.88,SCOTUS
01-518_SCAL_vs_KENN,0.839506611306847,0.88,SCOTUS
01-518_SCAL_vs_WALL,0.8568689831463653,0.84,SCOTUS
01-518_KENN_vs_WALL,0.8115187393760838,0.84,SCOTUS
00-9285_REHN_vs_WAGN,0.9283271231101555,0.85,SCOTUS
00-9285_REHN_vs_BREY,0.7937049497990667,0.84,SCOTUS
00-9285_REHN_vs_GINS,0.9156491421207825,0.82,SCOTUS
00-9285_REHN_vs_KENN,0.7914183903399692,0.89,SCOTUS
00-9285_REHN_vs_STEV,0.9431653020343129,0.86,SCOTUS
00-9285_REHN_vs_SCAL,0.8559138290432904,0.81,SCOTUS
00-9285_REHN_vs_SOUT,0.9148935210225738,0.84,SCOTUS
00-9285_REHN_vs_HARR,0.9064115083198442,0.86,SCOTUS
00-9285_REHN_vs_GORN,0.8328521824048478,0.8,SCOTUS
00-9285_WAGN_vs_BREY,0.7332229759047382,0.8,SCOTUS
00-9285_WAGN_vs_GINS,0.8922057583326588,0.87,SCOTUS
00-9285_WAGN_vs_KENN,0.8496553242025829,0.93,SCOTUS
00-9285_WAGN_vs_STEV,0.9451933025560529,0.88,SCOTUS
00-9285_WAGN_vs_SCAL,0.8202109302274673,0.78,SCOTUS
00-9285_WAGN_vs_SOUT,0.8955476856177429,0.87,SCOTUS
00-9285_WAGN_vs_HARR,0.9162126082806843,0.93,SCOTUS
00-9285_WAGN_vs_GORN,0.8739687237370569,0.9,SCOTUS
00-9285_BREY_vs_GINS,0.8266636052571391,0.92,SCOTUS
00-9285_BREY_vs_KENN,0.6673603121611135,0.78,SCOTUS
00-9285_BREY_vs_STEV,0.786231303210835,0.86,SCOTUS
00-9285_BREY_vs_SCAL,0.8435569348141535,0.91,SCOTUS
00-9285_BREY_vs_SOUT,0.8288056541965021,0.89,SCOTUS
00-9285_BREY_vs_HARR,0.8101080841756508,0.8,SCOTUS
00-9285_BREY_vs_GORN,0.6748376450289129,0.79,SCOTUS
00-9285_GINS_vs_KENN,0.7640193878179617,0.86,SCOTUS
00-9285_GINS_vs_STEV,0.9072259058273462,0.92,SCOTUS
00-9285_GINS_vs_SCAL,0.8780063779260417,0.89,SCOTUS
00-9285_GINS_vs_SOUT,0.8703503548398098,0.91,SCOTUS
00-9285_GINS_vs_HARR,0.9252717613010761,0.87,SCOTUS
00-9285_GINS_vs_GORN,0.8360111139788151,0.86,SCOTUS
00-9285_KENN_vs_STEV,0.8146600367523117,0.89,SCOTUS
00-9285_KENN_vs_SCAL,0.7347936089364471,0.76,SCOTUS
00-9285_KENN_vs_SOUT,0.8099915550938473,0.85,SCOTUS
00-9285_KENN_vs_HARR,0.7980876688728645,0.94,SCOTUS
00-9285_KENN_vs_GORN,0.777352303369953,0.89,SCOTUS
00-9285_STEV_vs_SCAL,0.8494044208543514,0.83,SCOTUS
00-9285_STEV_vs_SOUT,0.9155902728743378,0.93,SCOTUS
00-9285_STEV_vs_HARR,0.9298106300220038,0.9,SCOTUS
00-9285_STEV_vs_GORN,0.8426518108489338,0.89,SCOTUS
00-9285_SCAL_vs_SOUT,0.8723286475129889,0.85,SCOTUS
00-9285_SCAL_vs_HARR,0.8615646771604106,0.78,SCOTUS
00-9285_SCAL_vs_GORN,0.7636380265336504,0.77,SCOTUS
00-9285_SOUT_vs_HARR,0.900602178588004,0.89,SCOTUS
00-9285_SOUT_vs_GORN,0.8069373140580968,0.87,SCOTUS
00-9285_HARR_vs_GORN,0.8530508205161328,0.91,SCOTUS
01-714_REHN_vs_LEE0,0.9033911105144422,0.88,SCOTUS
01-714_REHN_vs_CONN,0.9349380611529433,0.9,SCOTUS
01-714_REHN_vs_KENN,0.857190628856625,0.92,SCOTUS
01-714_REHN_vs_SOUT,0.907302699331417,0.87,SCOTUS
01-714_REHN_vs_SCAL,0.9426745351272248,0.87,SCOTUS
01-714_REHN_vs_GINS,0.9426841959583722,0.81,SCOTUS
01-714_REHN_vs_BREY,0.9127975301067822,0.91,SCOTUS
01-714_REHN_vs_DELL,0.9053851555529862,0.89,SCOTUS
01-714_REHN_vs_OLSO,0.8507056461662155,0.81,SCOTUS
01-714_LEE0_vs_CONN,0.9183387409972594,0.92,SCOTUS
01-714_LEE0_vs_KENN,0.8583903284409987,0.88,SCOTUS
01-714_LEE0_vs_SOUT,0.8906714670215597,0.9,SCOTUS
01-714_LEE0_vs_SCAL,0.8794488298013929,0.82,SCOTUS
01-714_LEE0_vs_GINS,0.8916917327535983,0.82,SCOTUS
01-714_LEE0_vs_BREY,0.8775784812237543,0.84,SCOTUS
01-714_LEE0_vs_DELL,0.9361387781369593,0.92,SCOTUS
01-714_LEE0_vs_OLSO,0.9368302647702956,0.92,SCOTUS
01-714_CONN_vs_KENN,0.8544491908423567,0.94,SCOTUS
01-714_CONN_vs_SOUT,0.8873431372928723,0.94,SCOTUS
01-714_CONN_vs_SCAL,0.8976942175343182,0.85,SCOTUS
01-714_CONN_vs_GINS,0.8970308488959192,0.86,SCOTUS
01-714_CONN_vs_BREY,0.8951387519630284,0.91,SCOTUS
01-714_CONN_vs_DELL,0.9139006070125821,0.96,SCOTUS
01-714_CONN_vs_OLSO,0.9041552890931766,0.87,SCOTUS
01-714_KENN_vs_SOUT,0.8851002502680538,0.93,SCOTUS
01-714_KENN_vs_SCAL,0.8349318470489873,0.86,SCOTUS
01-714_KENN_vs_GINS,0.8398239933108591,0.84,SCOTUS
01-714_KENN_vs_BREY,0.8835168756656301,0.93,SCOTUS
01-714_KENN_vs_DELL,0.8740828899522377,0.93,SCOTUS
01-714_KENN_vs_OLSO,0.8316760839664651,0.83,SCOTUS
01-714_SOUT_vs_SCAL,0.89083816311011,0.83,SCOTUS
01-714_SOUT_vs_GINS,0.9101308554500118,0.84,SCOTUS
01-714_SOUT_vs_BREY,0.8960333406973015,0.87,SCOTUS
01-714_SOUT_vs_DELL,0.9355806556187384,0.92,SCOTUS
01-714_SOUT_vs_OLSO,0.8612999054935189,0.85,SCOTUS
01-714_SCAL_vs_GINS,0.9033500767500143,0.89,SCOTUS
01-714_SCAL_vs_BREY,0.8837727049448981,0.86,SCOTUS
01-714_SCAL_vs_DELL,0.8856536633510712,0.85,SCOTUS
01-714_SCAL_vs_OLSO,0.8268286125423906,0.79,SCOTUS
01-714_GINS_vs_BREY,0.9110552640967947,0.81,SCOTUS
01-714_GINS_vs_DELL,0.8996220024990949,0.86,SCOTUS
01-714_GINS_vs_OLSO,0.8418581133368103,0.78,SCOTUS
01-714_BREY_vs_DELL,0.880950529097819,0.89,SCOTUS
01-714_BREY_vs_OLSO,0.8559223302623248,0.79,SCOTUS
01-714_DELL_vs_OLSO,0.8895367825447498,0.85,SCOTUS
00-1519_REHN_vs_SCHL,0.8550232706084572,0.86,SCOTUS
00-1519_REHN_vs_GINS,0.8352195955432425,0.83,SCOTUS
00-1519_REHN_vs_SCAL,0.8718434811223921,0.89,SCOTUS
00-1519_REHN_vs_STEV,0.8305001745565129,0.91,SCOTUS
00-1519_REHN_vs_BRAM,0.8377757120714214,0.91,SCOTUS
00-1519_REHN_vs_BREY,0.8516976008028252,0.94,SCOTUS
00-1519_SCHL_vs_GINS,0.8531136971255726,0.8,SCOTUS
00-1519_SCHL_vs_SCAL,0.8759412575820136,0.83,SCOTUS
00-1519_SCHL_vs_STEV,0.8822124175642655,0.86,SCOTUS
