archivo,lsm_spacy,lsm_liwc,grupo
sw3268-ms98-a.phrases,0.8748371278505536,0.85,SW_PROCESSED
sw3275-ms98-a.phrases,0.9217262332003271,0.93,SW_PROCESSED
sw3290-ms98-a.phrases,0.8165415298171924,0.81,SW_PROCESSED
sw3299-ms98-a.phrases,0.8868334889257385,0.85,SW_PROCESSED
sw3300-ms98-a.phrases,0.6971168862845695,0.83,SW_PROCESSED
sw3309-ms98-a.phrases,0.8411889901054863,0.91,SW_PROCESSED
sw3329-ms98-a.phrases,0.9000987141044511,0.95,SW_PROCESSED
sw3350-ms98-a.phrases,0.7601301095107154,0.87,SW_PROCESSED
sw3364-ms98-a.phrases,0.8661655498718089,0.91,SW_PROCESSED
sw3376-ms98-a.phrases,0.8185577471233582,0.85,SW_PROCESSED
sw3395-ms98-a.phrases,0.8011373115448578,0.92,SW_PROCESSED
sw3396-ms98-a.phrases,0.9286532850985071,0.84,SW_PROCESSED
sw3401-ms98-a.phrases,0.9181551779642447,0.86,SW_PROCESSED
sw3405-ms98-a.phrases,0.8742463799876626,0.85,SW_PROCESSED
sw3421-ms98-a.phrases,0.7272603006709002,0.87,SW_PROCESSED
sw3422-ms98-a.phrases,0.8893176770320117,0.87,SW_PROCESSED
sw3440-ms98-a.phrases,0.7984751867598615,0.87,SW_PROCESSED
sw3442-ms98-a.phrases,0.7833600980115911,0.91,SW_PROCESSED
sw3444-ms98-a.phrases,0.7463069233720544,0.92,SW_PROCESSED
sw3448-ms98-a.phrases,0.7225102325118831,0.78,SW_PROCESSED
sw3477-ms98-a.phrases,0.8783193850639304,0.92,SW_PROCESSED
sw3479-ms98-a.phrases,0.852635275681367,0.82,SW_PROCESSED
sw3492-ms98-a.phrases,0.8614825350259162,0.81,SW_PROCESSED
sw3511-ms98-a.phrases,0.6749039625478047,0.9,SW_PROCESSED
sw3513-ms98-a.phrases,0.7395777658222366,0.81,SW_PROCESSED
sw3521-ms98-a.phrases,0.8709283466645454,0.88,SW_PROCESSED
