archivo,lsm_spacy,lsm_liwc,grupo
sw4281-ms98-a.phrases,0.9346365771724036,0.92,SW_PROCESSED
sw4285-ms98-a.phrases,0.8551337757770465,0.93,SW_PROCESSED
sw4293-ms98-a.phrases,0.8893021405020197,0.89,SW_PROCESSED
sw4298-ms98-a.phrases,0.813113012882329,0.88,SW_PROCESSED
sw4300-ms98-a.phrases,0.8788069843863089,0.83,SW_PROCESSED
sw4303-ms98-a.phrases,0.8425237320449477,0.9,SW_PROCESSED
sw4304-ms98-a.phrases,0.8484870067458065,0.82,SW_PROCESSED
sw4322-ms98-a.phrases,0.8781995949953437,0.93,SW_PROCESSED
sw4356-ms98-a.phrases,0.9264025173160234,0.9,SW_PROCESSED
sw4368-ms98-a.phrases,0.9106989739859662,0.93,SW_PROCESSED
sw4501-ms98-a.phrases,0.8674196912144462,0.89,SW_PROCESSED
sw4522-ms98-a.phrases,0.8694985757674031,0.91,SW_PROCESSED
sw4523-ms98-a.phrases,0.8894448809507893,0.92,SW_PROCESSED
sw4540-ms98-a.phrases,0.8864479987607684,0.84,SW_PROCESSED
sw4565-ms98-a.phrases,0.9460592973969874,0.9,SW_PROCESSED
sw4576-ms98-a.phrases,0.9394466973014876,0.92,SW_PROCESSED
sw4588-ms98-a.phrases,0.8575667200075268,0.87,SW_PROCESSED
sw4590-ms98-a.phrases,0.8582367095374298,0.88,SW_PROCESSED
sw4616-ms98-a.phrases,0.8640878457540212,0.85,SW_PROCESSED
sw4643-ms98-a.phrases,0.7355522600473412,0.82,SW_PROCESSED
sw4660-ms98-a.phrases,0.892854540022704,0.89,SW_PROCESSED
sw4765-ms98-a.phrases,0.8882590582294704,0.87,SW_PROCESSED
sw4785-ms98-a.phrases,0.87762072480949,0.83,SW_PROCESSED
sw4814-ms98-a.phrases,0.7589901243359302,0.85,SW_PROCESSED
sw4821-ms98-a.phrases,0.855316793736249,0.84,SW_PROCESSED
sw4837-ms98-a.phrases,0.8596554434151491,0.88,SW_PROCESSED
sw4846-ms98-a.phrases,0.8707549627566297,0.84,SW_PROCESSED
