archivo,lsm_spacy,lsm_liwc,grupo
sw4222-ms98-a.phrases,0.864914815274778,0.86,SW_PROCESSED
sw4229-ms98-a.phrases,0.9401221886489268,0.93,SW_PROCESSED
sw4241-ms98-a.phrases,0.879967017207402,0.82,SW_PROCESSED
sw4254-ms98-a.phrases,0.9258080567709317,0.9,SW_PROCESSED
sw4265-ms98-a.phrases,0.8619898988532704,0.87,SW_PROCESSED
sw4281-ms98-a.phrases,0.9374470826511048,0.92,SW_PROCESSED
sw4285-ms98-a.phrases,0.880909797699148,0.93,SW_PROCESSED
sw4293-ms98-a.phrases,0.8843951669537682,0.89,SW_PROCESSED
sw4298-ms98-a.phrases,0.834737461231253,0.88,SW_PROCESSED
sw4300-ms98-a.phrases,0.8577745332582629,0.83,SW_PROCESSED
sw4303-ms98-a.phrases,0.8738015102277098,0.9,SW_PROCESSED
sw4304-ms98-a.phrases,0.8496044964697336,0.82,SW_PROCESSED
sw4322-ms98-a.phrases,0.8954347797276487,0.93,SW_PROCESSED
sw4356-ms98-a.phrases,0.9327679945086919,0.9,SW_PROCESSED
sw4368-ms98-a.phrases,0.912918486822373,0.93,SW_PROCESSED
sw4501-ms98-a.phrases,0.8129358830915447,0.89,SW_PROCESSED
sw4522-ms98-a.phrases,0.8885386186562207,0.91,SW_PROCESSED
sw4523-ms98-a.phrases,0.8847487073345579,0.92,SW_PROCESSED
sw4540-ms98-a.phrases,0.8580447751402309,0.84,SW_PROCESSED
sw4565-ms98-a.phrases,0.937338888754168,0.9,SW_PROCESSED
sw4576-ms98-a.phrases,0.9442956260904801,0.92,SW_PROCESSED
sw4588-ms98-a.phrases,0.8562566738851602,0.87,SW_PROCESSED
sw4590-ms98-a.phrases,0.8768140904861778,0.88,SW_PROCESSED
sw4616-ms98-a.phrases,0.8793723010073631,0.85,SW_PROCESSED
sw4643-ms98-a.phrases,0.7772047422102574,0.82,SW_PROCESSED
sw4660-ms98-a.phrases,0.8841718769145821,0.89,SW_PROCESSED
sw4765-ms98-a.phrases,0.8835313480348136,0.87,SW_PROCESSED
sw4785-ms98-a.phrases,0.8585670670686811,0.83,SW_PROCESSED
sw4814-ms98-a.phrases,0.8064182693372753,0.85,SW_PROCESSED
sw4821-ms98-a.phrases,0.8731832922321906,0.84,SW_PROCESSED
sw4837-ms98-a.phrases,0.884273558535619,0.88,SW_PROCESSED
sw4846-ms98-a.phrases,0.8877549695164233,0.84,SW_PROCESSED
